2019/1/2,2019/1/3,2019/1/4,2019/1/7
-0.060884528,-0.04637474,-0.041604197,-0.042605644
-0.060630412,-0.046135854,-0.041417525,-0.042396608
-0.060376362,-0.045898719,-0.041230888,-0.042189679
-0.060122376,-0.045661641,-0.041045805,-0.04198689
-0.059868454,-0.045424619,-0.040864937,-0.041784141
-0.05961786,-0.045187653,-0.040684102,-0.041581434
-0.059369331,-0.044955233,-0.0405033,-0.041378768
-0.059120864,-0.044724812,-0.04032253,-0.041176142
-0.058872459,-0.044494445,-0.040141793,-0.040976466
-0.058624115,-0.04426413,-0.039961089,-0.040779761
-0.058379526,-0.044033869,-0.03978487,-0.040583094
-0.058136322,-0.04380677,-0.039609604,-0.040386466
-0.057893176,-0.043582761,-0.039434368,-0.040189877
-0.05765009,-0.043358803,-0.039259163,-0.039993326
-0.057407062,-0.043134894,-0.039083988,-0.039799514
-0.057167688,-0.042911035,-0.038908845,-0.039608575
-0.056929559,-0.042688234,-0.038734711,-0.039417673
-0.056691486,-0.042470349,-0.038564696,-0.039226807
-0.05645347,-0.042252511,-0.038394709,-0.039035977
-0.05621551,-0.04203472,-0.038224752,-0.038845183
-0.055980648,-0.041816977,-0.038054823,-0.038656018
-0.055747356,-0.041599282,-0.037884923,-0.038470544
-0.055514119,-0.041385524,-0.037715052,-0.038285105
-0.055280937,-0.041173531,-0.037546931,-0.0380997
-0.055047808,-0.040961584,-0.037381895,-0.037914329
-0.054816834,-0.040749682,-0.037216887,-0.037728993
-0.054588155,-0.040537824,-0.037051905,-0.037543691
-0.054359528,-0.040326389,-0.036886951,-0.037363118
-0.054130953,-0.04011998,-0.036722023,-0.037182858
-0.053902431,-0.039913613,-0.036557124,-0.03700263
-0.053674794,-0.039707289,-0.036393736,-0.036822434
-0.053450512,-0.039501008,-0.036233395,-0.036642271
-0.053226281,-0.039294769,-0.036073079,-0.03646214
-0.053002099,-0.039090115,-0.03591279,-0.036283969
-0.052777968,-0.038889079,-0.035752526,-0.036108618
-0.052553888,-0.038688083,-0.035592288,-0.035933297
-0.052333095,-0.038487127,-0.035432075,-0.035758007
-0.052113054,-0.038286212,-0.035272318,-0.035582748
-0.051893062,-0.038085337,-0.035116404,-0.035407519
-0.051673117,-0.037886385,-0.034960514,-0.035232321
-0.051453221,-0.037690478,-0.034804649,-0.035060274
-0.051234672,-0.037494608,-0.034648808,-0.034889605
-0.051018626,-0.037298777,-0.034492991,-0.034718966
-0.050802626,-0.037102984,-0.034337198,-0.034548355
-0.050586673,-0.03690723,-0.03418143,-0.034377774
-0.050370767,-0.036713015,-0.034028392,-0.034207221
-0.050154907,-0.036522003,-0.033876676,-0.034036698
-0.049941863,-0.036331027,-0.033724982,-0.033869642
-0.04972967,-0.036140087,-0.033573311,-0.03370341
-0.049517522,-0.035949184,-0.033421664,-0.033537207
-0.049305419,-0.035758317,-0.033270039,-0.033371031
-0.049093361,-0.035567978,-0.033118437,-0.033204882
-0.048881722,-0.035381638,-0.032967065,-0.033038761
-0.048673157,-0.035195333,-0.032819283,-0.032872668
-0.048464636,-0.035009062,-0.032671522,-0.032709611
-0.048256159,-0.034822826,-0.032523784,-0.032547585
-0.048047724,-0.034636625,-0.032376067,-0.032385584
-0.047839333,-0.034450458,-0.032228372,-0.03222361
-0.047632128,-0.034267515,-0.032080699,-0.032061662
-0.047427063,-0.034085667,-0.031933048,-0.03189974
-0.047222041,-0.033903852,-0.031786267,-0.031737844
-0.04701706,-0.033722071,-0.031642215,-0.031577926
-0.046812122,-0.033540322,-0.031498183,-0.031419883
-0.046607225,-0.033358607,-0.031354172,-0.031261865
-0.046403925,-0.033177903,-0.031210182,-0.031103872
-0.046202195,-0.033000309,-0.031066213,-0.030945904
-0.046000505,-0.032822746,-0.030922264,-0.030787961
-0.045798857,-0.032645215,-0.030778336,-0.030630042
-0.045597249,-0.032467716,-0.030635199,-0.030472519
-0.045395681,-0.032290248,-0.030494661,-0.030318249
-0.045195815,-0.032112811,-0.030354143,-0.030164004
-0.044997261,-0.031937665,-0.030213645,-0.030009782
-0.044798746,-0.031764159,-0.030073167,-0.029855584
-0.044600271,-0.031590684,-0.029932708,-0.02970141
-0.044401835,-0.031417238,-0.029792269,-0.029547259
-0.044203439,-0.031243823,-0.029651849,-0.029393133
-0.04400659,-0.031070438,-0.029511545,-0.029240798
-0.04381106,-0.030897082,-0.029374318,-0.029090126
-0.043615569,-0.030726627,-0.02923711,-0.028939476
-0.043420116,-0.03055702,-0.029099921,-0.028788849
-0.043224701,-0.030387441,-0.028962751,-0.028638244
-0.043029324,-0.030217892,-0.028825599,-0.028487663
-0.042835124,-0.030048371,-0.028688466,-0.028337104
-0.042642473,-0.029878878,-0.028551352,-0.028186567
-0.04244986,-0.029709415,-0.028414257,-0.028038516
-0.042257284,-0.029542878,-0.028279086,-0.027891249
-0.042064745,-0.029376987,-0.028144995,-0.027744002
-0.041872243,-0.029211124,-0.028010922,-0.027596778
-0.041680367,-0.029045289,-0.027876867,-0.027449575
-0.041490457,-0.028879481,-0.02774283,-0.027302394
-0.041300583,-0.0287137,-0.027608811,-0.027155234
-0.041110745,-0.028547947,-0.02747481,-0.027008097
-0.040920942,-0.028384643,-0.027340826,-0.026863539
-0.040731176,-0.028222295,-0.027207053,-0.026719493
-0.040541446,-0.028059973,-0.027075895,-0.026575468
-0.040354039,-0.027897678,-0.026944755,-0.026431463
-0.04016677,-0.027735408,-0.026813633,-0.02628748
-0.039979537,-0.027573165,-0.026682527,-0.026143516
-0.039792339,-0.027410949,-0.026551439,-0.025999574
-0.039605175,-0.027250274,-0.026420368,-0.025855652
-0.039418047,-0.027091301,-0.026289314,-0.025713903
-0.039232312,-0.026932353,-0.026158277,-0.025572905
-0.039047522,-0.02677343,-0.026028077,-0.025431926
-0.038862765,-0.026614533,-0.025899696,-0.025290968
-0.038678043,-0.02645566,-0.025771332,-0.025150029
-0.038493355,-0.026296814,-0.025642984,-0.02500911
-0.038308701,-0.026138239,-0.025514653,-0.024868211
-0.038124431,-0.02598248,-0.025386338,-0.024727331
-0.037941996,-0.025826746,-0.02525804,-0.024587802
-0.037759593,-0.025671036,-0.025129758,-0.024449685
-0.037577224,-0.02551535,-0.025001493,-0.024311587
-0.037394889,-0.025359688,-0.024874174,-0.024173508
-0.037212586,-0.025204051,-0.024748403,-0.024035448
-0.037030317,-0.025048437,-0.024622648,-0.023897407
-0.036849408,-0.02489442,-0.024496909,-0.023759385
-0.036669242,-0.024741745,-0.024371186,-0.023621382
-0.036489108,-0.024589093,-0.024245478,-0.023483572
-0.036309007,-0.024436465,-0.024119787,-0.023348178
-0.036128938,-0.024283859,-0.023994111,-0.023212801
-0.035948902,-0.024131277,-0.023868451,-0.023077443
-0.035769025,-0.023978719,-0.023743425,-0.022942104
